Cod_Loc,IdProvincia,IdDepartamento,categoria,provincia,localidad,nombre,direccion,CP,telefono,Mail,Web,Categoría,Provincia,Localidad,Nombre,Dirección,Teléfono
86035090,86,86035,,,,,,4300,,Alejandro_jozami@hotmail.com,https://www.facebook.com/CineRenzi/,Salas de cine,Santiago del Estero,La Banda,Cine Teatro Municipal Renzi,Av. Besares 151,4279188
86049110,86,86049,,,,,,4200,,gerente.santiago@cinesunstar.com,http://www.cinesunstar.com/,Salas de cine,Santiago del Estero,Santiago del Estero,Sunstar,Av. Rivadavia Y Ejercito Argentino,4213666
94007010,94,94007,,,,,,9420,,roviola@gmail.com,http://www.cinemas4riogrande.com.ar,Salas de cine,Tierra del Fuego,Río Grande,El Cine,9 De Julio 838,422648
94014020,94,94014,,,,,,9410,,gerente.ushuaia@cinesunstar.com,http://www.cinesunstar.com/,Salas de cine,Tierra del Fuego,Ushuaia,Sunstar,Av. Perito Moreno 1460,442702
94014020,94,94014,,,,,,9410,,cine@gamaproducciones.com.ar,www.cinepackewaia.com.ar/,Salas de cine,Tierra del Fuego,Ushuaia,Cine Teatro Pakewaia,Yaganes Y Gob Paz (Base Naval),424566
90119030,90,90119,,,,,,4107,,cinesdelsolar@hotmail.com,http://solardelcerro.com,Salas de cine,Tucumán,Yerba Buena,Cines Del Solar,Av. Aconquija 1336,4253050
90105080,90,90105,,,,,,4103,,ncapola@gmail.com,https://www.facebook.com/espacioincaatafiviejo/,Salas de cine,Tucumán,Tafí Viejo,Espacio Incaa Tafí Viejo C. Teatro Sociedad Española,Av. Alem 418,6399995
90119030,90,90119,,,,,,4107,,gerente.tucuman@cinesunstar.com,http://www.cinesunstar.com/,Salas de cine,Tucumán,Yerba Buena,Sunstar,Av. Fermin Carriola 42,4357463
90084010,90,90084,,,,,,4000,,cineorion@hotmail.com,https://www.facebook.com/search/top/?q=MICROCINE%20ORION,Salas de cine,Tucumán,San Miguel de Tucumán,Microcine Orión,Av. Mitre 817,6374808
90084010,90,90084,,,,,,4000,,cctucuman@cinemacenter.com.ar,http://www.cinemacenter.com.ar/,Salas de cine,Tucumán,San Miguel de Tucumán,Cinemacenter,Av. Nestor Kirchner(Ex Av. Roca) 3450,4361405
90084010,90,90084,,,,,,4000,,rabdenur@gmail.com,cineatlasweb.com.ar,Salas de cine,Tucumán,San Miguel de Tucumán,Atlas Cine,Monteagudo 250,4220825
90084010,90,90084,,,,,,4000,,mediosaudiovisuales.ect@arnetbiz.com.ar,https://enteculturaltucuman.gob.ar/#teatros,Salas de cine,Tucumán,San Miguel de Tucumán,Espacio Incaa Sala Orestes Caviglia,San Martin 251,4307678
82063170,82,82063,,,,,,3000,,guillermoarch@hotmail.com,http://www.plateasantafe.com,Salas de cine,Santa Fe,Santa Fe,Cine América,25 De Mayo 3075,4190285
82042290,82,82042,,,,,,2600,,cinemacasey@hotmail.com,http://cinemacasey.com.ar,Salas de cine,Santa Fe,Venado Tuerto,Cinema Casey,Av. Casey 790,400100
82042220,82,82042,,,,,,6100,,espacioincaarufino@gmail.com,htpp:/www.espacios.incaa.gov.ar,Salas de cine,Santa Fe,Rufino,Sala Hispano,Av. Cobo 185,409088
82014050,82,82014,,,,,,2170,,cinelibertador@arnetbiz.com.ar,http://www.cinelibertador.com.ar,Salas de cine,Santa Fe,Casilda,Cine Teatro Libertador,Buenos Aires 2441,422381
82021310,82,82021,,,,,,2300,,cinebelgrano@wilnet.com.ar,http://www.rafaela.gob.ar/cine/,Salas de cine,Santa Fe,Rafaela,Cine Teatro Municipal Manuel Belgrano,Bv. Santa Fe 555,422114
82021340,82,82021,,,,,,2447,,brown@coopmail.com.ar,http://browncinema3d.com.ar/home.php,Salas de cine,Santa Fe,San Vicente,Brown Cinema,Cangallo 304,470396
82084270,82,82084,,,,,,2000,,microcinedelacortada@hotmail.com,https://www.facebook.com/pg/cinedelacortada.condicionado/about/?ref=page_internal,Salas de cine,Santa Fe,Rosario,Microcine De La Cortada,Ctda Ricardone 1244,4498408
82063170,82,82063,,,,,,3000,,iventura@cinemark.com.ar,https://www.cinemarkhoyts.com.ar,Salas de cine,Santa Fe,Santa Fe,Cinemark,Dique 1 Puerto Santa Fe,57771000
82126140,82,82126,,,,,,2451,,s/d,http://www.lastipassanjorge.com.ar/,Salas de cine,Santa Fe,San Jorge,Trigital Cines SRL,Eva Peron 1388,405750
82084270,82,82084,,,,,,2000,,village.rosario@village.com.ar,https://www.villagecines.com/,Salas de cine,Santa Fe,Rosario,Village,Eva Peron 5856,5161111
82049180,82,82049,,,,,,3560,,cinerecite@gmail.com // viviandreaperalta@gmail.com,http://www.cinerecite.com.ar,Salas de cine,Santa Fe,Reconquista,Cine Recite,Habegger 755,621973
82084270,82,82084,,,,,,2000,,naiarg@naiarg.com.ar,http://www.rosariocine.com.ar/horarios/cine/showcase,Salas de cine,Santa Fe,Rosario,Showcase,Junin 501,4360600
82084270,82,82084,,,,,,2000,,rmazzutti@hoyts.com.ar,https://www.cinemarkhoyts.com.ar/,Salas de cine,Santa Fe,Rosario,Hoyts,Nansen 323,57771000
82084270,82,82084,,,,,,2000,,s/d,http://www.rosariocine.com.ar/horarios/cine/cines-del-centro,Salas de cine,Santa Fe,Rosario,Cines Del Centro,Rioja 1660,4815519
82084270,82,82084,,,,,,2000,,ciamonumentalrosario@gmail.com,https://www.multiplex.com.ar/,Salas de cine,Santa Fe,Rosario,Monumental,San Martin 993,s/d
82084270,82,82084,,,,,,2000,,carodesantis@hotmail.com,http://elcairocinepublico.gob.ar/,Salas de cine,Santa Fe,Rosario,El Cairo,Santa Fe 1120,4721851
82084270,82,82084,,,,,,2000,,arteon01@gmail.com,http://www.arteon.com.ar/#!/-cine/,Salas de cine,Santa Fe,Rosario,Arteon,Sarmiento 778,4268841
82084270,82,82084,,,,,,2000,,mdorigo@rosario.gov.ar,http://www.lumiererosario.gob.ar,Salas de cine,Santa Fe,Rosario,Centro Cultural Cine Lumiere,Velez Sarfield 1029,4804816
50098100,50,50098,,,,,,5570,,cebriancine@gmail.com,http://www.cinecervantes.com,Salas de cine,Mendoza,San Martín,Cine Cervantes San Martin,9 De Julio 187,432786
50007010,50,50007,,,,,,5500,,microcinemunicipal@gmail.com//elvuelocine@gmail.com,s/d,Salas de cine,Mendoza,Mendoza,Microcine Municipal David Einsenchlas,9 De Julio 500,4495184
50007010,50,50007,,,,,,5521,,village.mendoza@village.com.ar,https://www.villagecines.com/,Salas de cine,Mendoza,Mendoza,Village,Av. Acceso Este 3280 Lateral Norte,4616161
50021010,50,50021,,,,,,5501,,cineplaza@godoycruz.gov.ar,https://www.godoycruz.gob.ar/,Salas de cine,Mendoza,Godoy Cruz,Ctro Cultural Cine Plaza,Colon 27,4133255
50070060,50,50070,,,,,,5515,,village.maipu@village.com.ar,https://www.villagecines.com/,Salas de cine,Mendoza,Maipú,Village,Emilio Civit Y Maza,4616161
50007010,50,50007,,,,,,5519,,centermendoza@cinemacenter.com.ar,http://www.cinemacenter.com.ar/,Salas de cine,Mendoza,Mendoza,Cinemacenter,Las Cañas 1833,4598173
50007010,50,50007,,,,,,5500,,gabrielmontes67@hotmail.com,https://www.facebook.com/pg/CINE-XXX-Porkis-Mendoza-287672825017939/about/?ref=page_internal,Salas de cine,Mendoza,Mendoza,Porky`S,Lavalle 32,4288740
50084140,50,50084,,,,,,5577,,ggvalverde@hotmail.com,https://www.mendozaeventos.com/lugar/122/1/centro-cultural-municipal-juan-centorbi,Salas de cine,Mendoza,Rivadavia,Centro Cultural Juan Centorbi,Lavalle 740,4442619
50007010,50,50007,,,,,,5500,,armandoluisgonzalez70@gmail.com,http://cine.uncuyo.edu.ar/,Salas de cine,Mendoza,Mendoza,Cine Universidad,Maza 240 Entre Mitre Y Av. España,6259251
50070060,50,50070,,,,,,5515,,cine_taller@hotmail.com,https://www.facebook.com/pg/Cineteatroimperial/about/?ref=page_internal,Salas de cine,Mendoza,Maipú,Cine Teatro Imperial,Pablo Pescara Y Peron,4815634
50028020,50,50028,,,,,,5519,,cineteatrorecreo@yahoo.com.ar,https://www.facebook.com/cineteatrorecreo.guaymallen/photos/a.595121797331400/595121603998086/?type=1&theater,Salas de cine,Mendoza,Guaymallen,Cine Teatro Armando Tejada Gómez,Pedro Molina 110,4453515
50077040,50,50077,,,,,,5613,,cinemaiten@malargue.gov.ar,https://www.malargue.gov.ar/?cat=735,Salas de cine,Mendoza,Malargüe,Sala Maitén,Ruta 40 Norte Y Pje Orteguina,470027
50021010,50,50021,,,,,,5501,,iventura@cinemark.com.ar,https://www.cinemarkhoyts.com.ar,Salas de cine,Mendoza,Godoy Cruz,Cinemark,Ruta Panamericana 2650,57771000
50105210,50,50105,,,,,,5600,,cineamelix@gmail.com,https://www.facebook.com/CineAmelix/,Salas de cine,Mendoza,San Rafael,Cine Amelix,San Martin 139,427171
14140030,14,14140,,,,,,2434,,marcelatorressi@cescom.net.ar,https://www.facebook.com/pg/Cinema.2000.Arroyito.3D/about/?ref=page_internal,Salas de cine,Córdoba,Arroyito,Cinema 2000,Belgrano Esq. Rafael Nuñez,422515
14182080,14,14182,,,,,,2650,,coopcanals@canalsnet.com.ar,https://www.cinecoop3d.com/elcine.php,Salas de cine,Córdoba,Canals,Guillermo J. Nolter,Moreno Y Sarmiento,420041
14091040,14,14091,,,,,,5184,,cultura@capilladelmonte.gov.ar,https://www.facebook.com/pages/Cine-Enrique-Mui%C3%B1o-Capilla-Del-Monte/314551692070477,Salas de cine,Córdoba,Capilla del Monte,Enrique Muiño,Sarmiento 318,481026
14014010,14,14014,,,,,,5000,,danhid12@hotmail.com,https://www.facebook.com/Cine-Arte-Cordoba-1386051238374665/,Salas de cine,Córdoba,Córdoba,Cine Arte Córdoba,27 De Abril 275,421214
14014010,14,14014,,,,,,5000,,albertomo@arnet.com.ar,https://www.cinerama.com.ar/,Salas de cine,Córdoba,Córdoba,Cinerama,Av. Colon 345,4210221
14014010,14,14014,,,,,,5009,,cluduena@grupodinosaurio.com,https://www.cinesdinomall.com.ar/Inicio,Salas de cine,Córdoba,Córdoba,Dinosaurio Mall,Av. Fuerza Aerea 1700,5261500
14014010,14,14014,,,,,,5000,,granrex@yahoo.com.ar,http://cinesgranrex.com.ar/,Salas de cine,Córdoba,Córdoba,Gran Rex,Av. Gral. Paz 174,248709
14014010,14,14014,,,,,,5000,,rmazzutti@hoyts.com.ar,https://www.cinemarkhoyts.com.ar/,Salas de cine,Córdoba,Córdoba,Hoyts,Av. Velez Sarsfield 361,57771000
14014010,14,14014,,,,,,5000,,rmazzutti@hoyts.com.ar,https://www.cinemarkhoyts.com.ar/,Salas de cine,Córdoba,Córdoba,Hoyts,Duarte Quiros 1400,4803737
14014010,14,14014,,,,,,5009,,canigia@naiarg.com.ar,https://www.todoshowcase.com/,Salas de cine,Córdoba,Córdoba,Showcase,J.A. Goyechea 2851,4880499
14014010,14,14014,,,,,,5000,,lucramireznur@hotmail.com,https://www.facebook.com/pg/taosex.cordoba/about/?ref=page_internal,Salas de cine,Córdoba,Córdoba,Tao Sex,Rivadavia 219,4232865
14014010,14,14014,,,,,,5000,,granrexcba@yahoo.com.ar,http://cinesgranrex.com.ar/,Salas de cine,Córdoba,Córdoba,Gran Rex,Rivera Indarte 139,4248709
14014010,14,14014,,,,,,5009,,cluduena@grupodinosaurio.com,https://www.cinesdinomall.com.ar/Inicio,Salas de cine,Córdoba,Córdoba,Dinosaurio Mall,Rodriguez Del Busto 4086,5261500
14014010,14,14014,,,,,,5000,,batty256@hotmail.com,http://usandbath.com/cine-vips-cinema-de-cordoba/,Salas de cine,Córdoba,Córdoba,Vip´S Cinema,Santa Rosa 212,4265280
14028050,14,14028,,,,,,5280,,mhr57@hotmail.com,https://www.facebook.com/CineTeatroAidaCruzDelEje/photos/a.1650682478478134/2094015514144826/?type=1&theater,Salas de cine,Córdoba,Cruz del Eje,Aida,Thomas Edison 2126,423530
14021140,14,14021,,,,,,5220,,admin@lastipasboulevard.com.ar,http://www.cinesmolise.com.ar/,Salas de cine,Córdoba,Jesus María,Las Tipas Boulevard,Ruta Nacional 9 Esq. Corrientes,428300
14140300,14,14140,,,,,,2421,,admin@lastipasboulevard.com.ar,http://www.lastipasboulevard.com.ar/,Salas de cine,Córdoba,Morteros,Las Tipas Boulevard,Bv. Illia 232,405750
14161150,14,14161,,,,,,5850,,analia.cruchiani@hotmail.com,http://cinemastrike.com.ar/,Salas de cine,Córdoba,Río Tercero,Cinema Strike,Velez Sarfield 143,414444
14140360,14,14140,,,,,,2400,,nuevocineradar@gmail.com,http://www.nuevocineradar.com.ar/,Salas de cine,Córdoba,San Francisco,Digital Tresd,Iturraspe 1448,424403
14021280,14,14021,,,,,,5109,,espacioincaaunquillo@gmail.com,http://www.unquillo.gov.ar/webGF/index.html,Salas de cine,Córdoba,Unquillo,Espacio Incaa Unquillo,San Martin 1505,487307
14098290,14,14098,,,,,,6140,,ceyalcoop@ceyalcoop.com.ar,http://www.ceyalcoop.com.ar/2018/09/11/985/,Salas de cine,Córdoba,Vicuña Mackenna,Sala C.E.Y.A.L,Av. Carlos S. Y De 1056,480000
14021290,14,14021,,,,,,5105,,galonso@naiarg.com.ar,https://www.todoshowcase.com/,Salas de cine,Córdoba,Villa Allende,Showcase,Rio De Janeiro 1725,438314
14091250,14,14091,,,,,,5152,,charlymagnano@hotmail.com,https://www.holidaycinemas.com.ar/,Salas de cine,Córdoba,Villa Carlos Paz,Holly Paz,9 De Julio 53,435924
14119210,14,14119,,,,,,5963,,iambrogio@hotmail.com,https://m.facebook.com/dfinelli.d.finelli?fref=ts,Salas de cine,Córdoba,Villa del Rosario,Cine General Paz,Sarmiento 731,456011
14133200,14,14133,,,,,,5870,,efernandez486@yahoo.com.ar,http://www.etercine3d.com.ar/,Salas de cine,Córdoba,Villa Dolores,Eter Cine,Felipe Erdman 145,610095
14042170,14,14042,,,,,,5900,,espacioincaa555@hotmail.com,http://www.villamaria.gob.ar,Salas de cine,Córdoba,Villa María,Centro Cultural Leonardo Favio,Av. Sabattini 200,4061440
14042170,14,14042,,,,,,5900,,sudcinemas@arnetbiz.com.ar,http://sudcinemas.com.ar/cine-wp/,Salas de cine,Córdoba,Villa María,Sudcinemas,"Ruta Nacional 158 Km 155,5",4522337
2000010,2,2000,,,,,,1107,,iventura@cinemark.com.ar,https://www.cinemarkhoyts.com.ar,Salas de cine,Ciudad Autónoma de Buenos Aires,Ciudad Autónoma de Buenos Aires,Cinemark,Av. Alicia M De Justo 1920,57771000
2000010,2,2000,,,,,,1428,,fharari@hotmail.com.ar,http://www.cinemacity.com.ar/,Salas de cine,Ciudad Autónoma de Buenos Aires,Ciudad Autónoma de Buenos Aires,Cinema,Av. Cabildo 2702,47890232
2000010,2,2000,,,,,,1428,,viourno@cinesmultiplex.com.ar.,https://www.multiplex.com.ar/,Salas de cine,Ciudad Autónoma de Buenos Aires,Ciudad Autónoma de Buenos Aires,Multiplex,Av. Cabildo 2829,47816500
2000010,2,2000,,,,,,1054,,francisco.armendariz@alianzafrancesa.org.ar,https://www.alianzafrancesa.org.ar/cultura/cine,Salas de cine,Ciudad Autónoma de Buenos Aires,Ciudad Autónoma de Buenos Aires,Alianza Francesa,Av. Cordoba 946,43220068
2000010,2,2000,,,,,,1145,,guillermo@bamacine.com,http://www.bamacine.com/,Salas de cine,Ciudad Autónoma de Buenos Aires,Ciudad Autónoma de Buenos Aires,Bama Cine,Av. Corrientes 1145,44136283
2000010,2,2000,,,,,,1042,,lorcacine@gmail.com,http://cinelorca.wixsite.com/cine-lorca,Salas de cine,Ciudad Autónoma de Buenos Aires,Ciudad Autónoma de Buenos Aires,Cine Lorca,Av. Corrientes 1428,43715017
2000010,2,2000,,,,,,1042,,acardoso@complejoteatral.gob.ar,https://complejoteatral.gob.ar/cine,Salas de cine,Ciudad Autónoma de Buenos Aires,Ciudad Autónoma de Buenos Aires,Sala Leopoldo Lugones,Av. Corrientes 1530,43710111
2000010,2,2000,,,,,,1042,,directorartistico@entrocultural.coop,http://www.centrocultural.coop/,Salas de cine,Ciudad Autónoma de Buenos Aires,Ciudad Autónoma de Buenos Aires,Sala Raúl González Tuñón,Av. Corrientes 1543,50778000
2000010,2,2000,,,,,,1045,,gabriel.guralnik@gmail.com,https://www.facebook.com/pg/cinecosmos.uba/about/?ref=page_internal,Salas de cine,Ciudad Autónoma de Buenos Aires,Ciudad Autónoma de Buenos Aires,Cine Cosmos,Av. Corrientes 2046,49535405
2000010,2,2000,,,,,,1193,,rmazzutti@hoyts.com.ar,https://www.cinemarkhoyts.com.ar/,Salas de cine,Ciudad Autónoma de Buenos Aires,Ciudad Autónoma de Buenos Aires,Hoyts,Av. Corrientes 3247,57771000
2000010,2,2000,,,,,,1425,,recepcion@malba.org.ar,http://www.malba.org.ar/eventos/de/actividades-cine-programacion/,Salas de cine,Ciudad Autónoma de Buenos Aires,Ciudad Autónoma de Buenos Aires,Malba,Av. Figuero Alcorta 3415,48086500
2000010,2,2000,,,,,,1184,,iventura@cinemark.com.ar,https://www.cinemarkhoyts.com.ar,Salas de cine,Ciudad Autónoma de Buenos Aires,Ciudad Autónoma de Buenos Aires,Cinemark,Av. La Plata 96,57771000
2000010,2,2000,,,,,,1033,,guadalupe.veiga@incaa.gov.ar,http://www.incaa.gov.ar/sin-categoria/cartelera-cine-gaumont,Salas de cine,Ciudad Autónoma de Buenos Aires,Ciudad Autónoma de Buenos Aires,Gaumont CineAR,Av. Rivadavia 1635,43815754
2000010,2,2000,,,,,,1424,,village.caballito@village.com.ar,https://www.villagecines.com/,Salas de cine,Ciudad Autónoma de Buenos Aires,Ciudad Autónoma de Buenos Aires,Village,Av. Rivadavia 5071,51686868
2000010,2,2000,,,,,,1425,,iventura@cinemark.com.ar,https://www.cinemarkhoyts.com.ar,Salas de cine,Ciudad Autónoma de Buenos Aires,Ciudad Autónoma de Buenos Aires,Cinemark,Beruti 3399,57771000
2000010,2,2000,,,,,,1113,,evitamaggi@buenosaires.gob.ar,http://www.centroculturalrecoleta.org/,Salas de cine,Ciudad Autónoma de Buenos Aires,Ciudad Autónoma de Buenos Aires,Microcine Centro Cultural Recoleta,Junin 1930,48031040
2000010,2,2000,,,,,,1425,,natipereiradarre@gmail.com,s/d,Salas de cine,Ciudad Autónoma de Buenos Aires,Ciudad Autónoma de Buenos Aires,Sisco Box,Laprida 1423,41430660
2000010,2,2000,,,,,,1047,,asomma@cinesmultiplex.com.ar,https://www.multiplex.com.ar/,Salas de cine,Ciudad Autónoma de Buenos Aires,Ciudad Autónoma de Buenos Aires,Multiplex Lavalle,Lavalle 780,43261596
2000010,2,2000,,,,,,1428,,rfarias@naiarg.com.ar,https://www.todoshowcase.com/,Salas de cine,Ciudad Autónoma de Buenos Aires,Ciudad Autónoma de Buenos Aires,Showcase,Monroe 1655,47883322
2000010,2,2000,,,,,,1417,,ibuttironi@cpmcines.com,https://cpmcines.com/home,Salas de cine,Ciudad Autónoma de Buenos Aires,Ciudad Autónoma de Buenos Aires,Cinema Del Parque,Nazarre 3135,45030200
2000010,2,2000,,,,,,1028,,amia@amia.org.ar,https://cultura.amia.org.ar,Salas de cine,Ciudad Autónoma de Buenos Aires,Ciudad Autónoma de Buenos Aires,A.M.I.A.,Pasteur 633,49598800
2000010,2,2000,,,,,,1406,,info@atlascines.com.ar,cineatlasweb.com.ar,Salas de cine,Ciudad Autónoma de Buenos Aires,Ciudad Autónoma de Buenos Aires,Atlas Cine,Rivera Indarte 44,43135050
2000010,2,2000,,,,,,1123,,jse13310@gmail.com,s/d,Salas de cine,Ciudad Autónoma de Buenos Aires,Ciudad Autónoma de Buenos Aires,Edén,Santa Fe 1825,43283150
2000010,2,2000,,,,,,1008,,s/d,s/d,Salas de cine,Ciudad Autónoma de Buenos Aires,Ciudad Autónoma de Buenos Aires,Cine Ideal Solo Adultos,Suipacha 378,43263300
2000010,2,2000,,,,,,1128,,village.recoleta@village.com.ar,https://www.villagecines.com/,Salas de cine,Ciudad Autónoma de Buenos Aires,Ciudad Autónoma de Buenos Aires,Village,Vicente Lopez 2050,51280828
2000010,2,2000,,,,,,1428,,gfeldman@cinesmultiplex.com,https://www.multiplex.com.ar/,Salas de cine,Ciudad Autónoma de Buenos Aires,Ciudad Autónoma de Buenos Aires,Multiplex,Vuelta De Obligado 2199,47818187
6826050,6,6826,,,,,,6400,,clubbarrioalegre@cetl.com.ar,https://www.facebook.com/cinebarrio3d/,Salas de cine,Buenos Aires,Trenque Lauquen,Espacio Incaa Cine Barrio Alegre,9 De Julio 133,432001
6483040,6,6483,,,,,,7240,,cultural@lobos.gov.ar,https://www.facebook.com/teatrocineitaliano/,Salas de cine,Buenos Aires,Lobos,Cine Teatro Italiano,9 De Julio 142,431228
6568010,6,6568,,,,,,1708,,teatrolaferreremoron@gmail.com,http://www.moron.gob.ar/nuestra-gestion/cultura/accion-cultural/#,Salas de cine,Buenos Aires,Morón,T. Municipalidad G. De La Ferrere,Alte. Brown 990,44831412
6581040,6,6581,,,,,,7630,,info@cineteatroparis.com,https://www.facebook.com/cineteatroparis.necochea/,Salas de cine,Buenos Aires,Necochea,Cine Teatro París,Av. 59 2868,647459
6798020,6,6798,,,,,,7303,,adolfolivio@hotmail.com,http://www.municipiodetapalque.gob.ar/?tag=centro-cultural-dr-ricardo-romera,Salas de cine,Buenos Aires,Tapalque,Espacio Incaa Centro Cultural Municipal Dr. Ricardo Romera,Av. 9 De Julio Y Av. San Martin,420248
6210020,6,6210,,,,,,6740,,celiae06@hotmail.com,https://www.facebook.com/Teatro-Italiano-Galer%C3%ADa-de-Arte-434088023281257/,Salas de cine,Buenos Aires,Chacabuco,Teatro Italiano Espacio INCAA,Av. Alsina 29,428776
6658010,6,6658,,,,,,1879,,rmazzutti@hoyts.com.ar,https://www.cinemarkhoyts.com.ar/,Salas de cine,Buenos Aires,Quilmes,Hoyts,Av. Calchaqui 3950,57771000
6224010,6,6224,,,,,,6620,,lagandolfo@yahoo.com.ar,https://www.facebook.com/CineMetropolChivilcoy/,Salas de cine,Buenos Aires,Chivilcoy,Metropol,Av. Ceballos 29,422555
6805010,6,6805,,,,,,1617,,s/d,http://www.nordeltacc.com.ar/,Salas de cine,Buenos Aires,Rincón de Milberg,Nordel Cinema,Av. De Los Lagos 7010,48710193
6490010,6,6490,,,,,,1834,,rmazzutti@hoyts.com.ar,https://www.cinemarkhoyts.com.ar/,Salas de cine,Buenos Aires,Temperley,Hoyts,Av. Hipolito Irigoyen 10699,57771000
6515010,6,6515,,,,,,1613,,iventura@cinemark.com.ar,https://www.cinemarkhoyts.com.ar,Salas de cine,Buenos Aires,Los Polvorines,Cinemark,Av. Illia 3770,57771000
6427010,6,6427,,,,,,1754,,iventura@cinemark.com.ar,https://www.cinemarkhoyts.com.ar,Salas de cine,Buenos Aires,San Justo,Cinemark,Av. Juan Manuel De Rosas 3990,57771000
6840010,6,6840,,,,,,1702,,nuevociudadela@yahoo.com.ar,s/d,Salas de cine,Buenos Aires,Ciudadela,Nuevo Ciudadela,Av. Maipu 3927,46535914
6469080,6,6469,,,,,,6070,,clubjnewbery@gmail.com,https://www.facebook.com/clubjorgenewberylincoln/,Salas de cine,Buenos Aires,Lincoln,Cine Club Jorge Newbery,Av. Massey 839,421928
6623100,6,6623,,,,,,2700,,cinemapergamino@bbt11.com.ar,http://vamosacinema.com/,Salas de cine,Buenos Aires,Pergamino,Cinema,Av. Mayo Y San Nicolas,443932
6420030,6,6420,,,,,,7105,,cinesdelacosta@yahoo.com.ar,https://www.facebook.com/cine.tuyu/,Salas de cine,Buenos Aires,San Clemente,Gran Tuyu,Av. San Martin 181,2521025
6274010,6,6274,,,,,,1888,,centervarela@cinemacenter.com.ar,http://www.cinemacenter.com.ar/,Salas de cine,Buenos Aires,Florencio Varela,Cinemacenter,Av. San Martin 554 Y Av. Del Trabajo,42370445
